TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster
858,292,19536.71780398859,596,1,21,571,426,59,1,33,1,51,1,9445584.386639606,230,0
859,112,96573.11018009963,2001,1,8,482,534,95,2,27,1,278,1,25472166.21433665,71,1
860,167,2080.762360198494,390,0,37,155,460,46,2,52,2,63,1,10828692.438442344,213,4
861,182,4566.3934939527635,2057,1,21,90,280,61,2,57,0,99,1,2559977.670727923,137,0
862,480,56433.499044517965,1648,1,17,37,141,96,1,28,3,26,1,5227513.894547638,74,0
863,275,78608.31716871726,1400,0,20,627,13,18,2,73,2,40,1,11723092.74768329,69,4
864,16,43734.77101837616,1026,1,11,391,283,18,0,27,3,216,1,6141301.213569676,289,0
865,489,39490.41956171372,690,1,25,149,174,23,0,66,0,161,1,55823732.021244206,185,3
866,299,7855.664913031317,1078,1,24,331,201,37,0,20,3,109,1,6756063.293728135,344,0
867,469,4198.899695136131,1002,1,5,508,212,15,1,64,2,122,1,4121717.6306536533,248,0
868,109,16669.458494540133,139,1,15,236,316,27,2,41,1,103,1,27893138.44776042,41,1
869,311,63755.10626709552,1643,0,41,164,57,34,1,58,1,228,1,38482323.19019343,278,2
870,6,94467.08802534275,1480,1,19,314,87,81,0,58,0,11,1,42327387.61409717,177,2
871,31,80407.42142556132,1306,1,20,43,566,57,0,22,3,100,1,2794987.0032943315,8,0
872,447,95646.29889627085,362,1,27,147,30,98,1,55,1,87,1,27646419.36128623,216,1
873,145,13802.199185091677,1962,1,16,635,268,0,2,59,0,14,1,35012203.535456024,269,2
874,395,20974.385852106414,765,1,0,95,341,90,1,79,2,119,1,18061947.013748586,9,4
875,276,91811.84436905773,3,1,39,452,419,87,1,66,0,147,1,24690326.88388473,153,1
876,80,54190.17151437907,1416,1,39,612,180,99,0,26,3,170,1,5366092.240462889,91,0
877,242,22708.875814653056,1385,1,4,100,106,95,0,66,0,43,1,55646263.33370808,84,3
878,273,24709.899741176592,2192,1,31,550,156,52,0,68,0,158,1,50375555.75854188,229,3
879,173,43308.720515352485,2200,1,23,33,158,87,1,51,2,94,1,18755885.64185303,303,4
880,157,38179.96090549397,1325,1,26,33,256,16,0,60,1,180,1,8359291.454585403,272,0
881,33,95525.14709446316,1840,0,38,305,91,53,2,34,0,141,1,57519940.28101159,37,3
882,457,17162.142488558038,1716,1,26,172,66,30,0,57,1,47,1,19629813.268765144,162,4
883,334,43078.532091917885,1357,1,2,260,430,46,1,72,2,105,1,28019580.525552712,143,1
884,234,20265.64781153148,378,1,37,550,549,44,2,79,2,202,1,10115754.54075243,244,0
885,481,1099.4327655562834,636,1,36,220,520,85,2,38,1,38,1,30336987.352725882,91,1
886,37,10397.833554295827,1556,0,33,478,215,27,2,58,0,64,1,29492372.88460278,53,1
887,469,27674.080492071196,1277,1,14,412,499,14,2,57,2,269,1,5745185.829722384,113,0
888,362,74656.74923309004,556,1,33,450,387,98,1,68,0,34,1,53111217.934732355,33,3
889,334,3867.751436861799,921,0,34,393,200,26,1,64,0,135,1,47871258.15707897,193,3
890,292,26048.627151151468,388,0,41,359,396,25,1,31,1,47,1,33470936.25785913,39,2
891,339,3621.4094398528473,332,1,15,393,374,72,2,45,1,48,1,8545561.844562143,193,0
892,452,64276.059014868544,2100,1,13,6,470,17,1,44,0,80,1,55877472.812357396,105,3
893,60,96484.26552544064,1220,1,5,671,389,36,0,79,2,115,1,18982093.271978825,166,4
894,68,31859.87524452659,1553,1,32,78,441,82,1,24,3,160,1,34830430.9317485,196,2
895,180,11373.105558847665,1559,0,15,213,149,20,2,34,1,261,1,14708188.191717306,295,4
896,187,3421.5089668701826,43,1,10,63,101,50,1,27,3,38,1,2681146.4818597543,219,0
897,250,71658.24213834993,1871,1,19,589,135,29,2,70,2,145,1,26282737.09328415,132,1
898,306,60243.72321136954,1721,1,31,264,73,33,2,76,2,178,1,21134516.645914897,224,4
899,73,131056.95136795934,2060,1,29,551,583,33,1,36,0,121,1,53435601.382389605,191,3
900,12,15395.345378862685,1241,1,12,36,456,55,0,49,1,178,1,37416619.26252674,65,2
901,242,55553.129284715484,751,1,41,578,13,85,2,28,3,35,1,3995546.9709983016,203,0
902,324,43817.55808294475,805,0,17,264,143,72,1,51,2,66,1,14183304.288903994,128,4
903,408,85170.7064333,633,1,21,122,255,85,1,26,3,55,1,6902047.477379765,187,0
904,10,139236.71718667462,1086,0,22,229,300,6,1,23,3,22,1,20133216.364741005,281,4
905,410,57826.74476530631,421,0,34,494,34,83,1,55,0,150,1,57576666.671631075,195,3
906,171,43363.23882616594,542,1,4,654,182,76,0,63,0,15,1,20316384.83315277,43,4
907,215,93754.31159137422,1625,0,19,205,448,77,1,51,0,159,1,39705139.44512609,55,2
908,318,30537.301408126066,1131,1,8,312,352,58,0,73,2,176,1,29052365.3106111,306,1
909,206,86788.08298743254,1682,1,14,264,478,48,1,51,2,131,1,8211097.151818729,85,0
910,332,62749.546312091756,923,1,5,568,478,93,2,58,0,147,1,3774108.545278655,174,0
911,81,76383.1624088495,280,0,23,122,99,89,1,26,3,71,1,24940147.891923893,250,1
912,241,15841.587848854313,2176,1,41,140,433,58,1,68,0,157,1,54591067.16534275,87,3
913,191,29909.331235422917,1509,1,32,501,522,2,0,64,2,272,1,15478278.994241884,78,4
914,355,25806.323547536107,863,1,35,608,359,30,1,22,3,146,1,3733822.3389535425,132,0
915,211,20705.832691432723,401,1,4,480,134,67,0,24,3,46,1,2731940.4474862195,232,0
916,201,37592.37466672672,1053,1,10,176,115,11,1,58,0,268,1,4489993.268455297,282,0
917,388,91339.35234200777,358,1,7,239,304,93,0,46,1,175,1,5264698.179307774,261,0
918,1,104528.7451654707,2166,0,5,402,475,25,0,25,3,94,1,5065360.944738574,208,0
919,181,71660.26133504673,1407,1,38,455,447,67,2,59,1,163,1,36843500.479378074,148,2
920,253,13709.316137039119,1850,0,35,598,459,42,1,25,3,140,1,4698054.657425986,53,0
921,162,19577.101737924488,1152,1,20,39,265,63,1,31,1,169,1,1314207.1962144477,69,0
922,30,9109.586061740816,1382,1,0,494,143,72,2,27,3,86,1,7010343.314016952,358,0
923,90,20037.47858479368,2149,1,12,671,446,94,1,54,1,165,1,24523676.147806454,133,1
924,478,124960.99654033616,283,1,4,246,396,56,0,42,1,128,1,27751613.27635844,100,1
925,4,21945.61946326466,2065,1,29,215,431,79,1,22,3,129,1,2297555.1063310504,108,0
926,286,7627.495686293507,1299,1,29,591,360,50,0,62,2,69,1,10020719.418805512,39,0
927,279,116472.29362701128,974,1,28,656,56,80,2,43,0,129,1,914020.5403131255,309,0
928,23,17384.254125205458,839,1,38,592,303,17,0,37,1,70,1,18366982.225644305,352,4
929,457,1810.1900028280106,522,0,19,359,213,90,2,52,2,84,1,28671177.924295243,351,1
930,313,22313.11326208129,1274,1,13,5,570,19,1,56,0,27,1,52389245.69048445,6,3
931,468,46700.970965967565,702,1,2,44,576,5,2,79,2,124,1,17321983.62442383,323,4
932,189,73322.06021650876,299,1,11,621,374,17,0,54,2,111,1,28986022.963140197,240,1
933,401,24968.356918366313,92,1,27,484,64,64,1,46,0,98,1,28137569.867080443,91,1
934,271,129982.73872526454,1351,1,23,197,450,47,0,65,0,128,1,44276945.31768388,346,3
935,414,12935.96380216675,739,1,15,262,300,89,1,25,3,31,1,4039284.0650644465,250,0
936,224,35621.6386906551,2169,0,23,58,581,48,0,69,0,69,1,23420904.25743832,134,1
937,21,34165.79787226613,1413,0,40,643,512,52,1,32,1,11,1,13570519.683743205,356,4
938,50,2557.2927806420494,1688,1,6,226,347,55,2,67,2,73,1,25707446.965039995,56,1
939,149,77390.74156055006,925,0,29,306,326,90,1,62,0,147,1,39384361.98128813,114,2
940,342,13432.686189578246,1857,1,23,658,416,93,0,28,3,54,1,35541585.22453856,285,2
941,118,147664.84419909565,1225,0,6,435,263,52,1,77,2,93,1,24758646.706353303,25,1
942,480,17469.060386470832,2101,1,18,319,436,18,0,62,2,27,1,23640403.982179854,110,1
943,170,146960.1445519143,1859,1,31,139,329,80,0,18,3,277,1,3916486.745111003,231,0
944,87,26573.61829231809,562,1,33,356,188,23,1,45,1,63,1,16992947.294419117,198,4
945,450,13994.02287128717,0,1,25,229,577,88,0,20,3,47,1,5366790.17281501,232,0
946,24,13420.571009397483,2098,1,34,468,520,25,1,26,3,72,1,28622787.94788164,270,1
947,156,38935.14047009519,1247,1,17,637,192,15,1,63,0,51,1,7688849.882335644,41,0
948,39,43227.9526474807,822,1,14,637,238,61,2,39,0,122,1,27289310.6411185,312,1
949,452,18088.9537723868,103,1,41,98,260,25,0,30,1,138,1,14381827.269062387,111,4
950,243,10090.915656383038,992,0,2,264,34,12,2,42,1,51,1,7915639.12275487,118,0
951,350,58618.269870449825,1146,1,3,577,20,63,0,27,3,206,1,1042440.0931030852,211,0
952,63,79010.1373113794,1689,1,12,566,442,56,2,26,1,49,1,10153171.46962994,231,0
953,244,9993.994214936889,1619,1,36,285,357,59,2,37,1,242,1,34449631.28562827,93,2
954,490,67650.13669521247,1262,1,14,62,71,96,0,63,2,135,1,6444165.080369909,283,0
955,436,20489.778644875692,1140,1,24,288,122,44,2,79,2,51,1,16716333.438862482,254,4
956,243,9236.79545363888,1733,1,35,45,541,47,0,31,1,164,1,1410289.2166895438,96,0
957,339,16835.032623677296,2146,1,13,643,85,95,1,28,3,21,1,7422821.334119486,194,0
958,327,90586.19197410336,2138,1,5,270,335,55,2,32,1,65,1,23786077.97367499,112,1
959,442,119428.3975911187,1004,0,2,498,206,88,1,25,3,48,1,4147269.7095451327,139,0
960,100,39159.2713034394,1741,1,25,373,236,26,1,71,2,157,1,7906294.584040384,315,0
961,197,29725.5843360146,682,1,37,261,513,16,2,26,3,269,1,865087.7276256471,210,0
962,84,2579.503944306782,2159,0,27,529,55,36,1,56,2,64,1,7998809.39471576,272,0
963,137,20907.75236111219,807,1,35,359,58,75,2,51,0,78,1,36166855.063998364,193,2
964,152,1822.3051830087736,64,1,4,62,421,89,0,36,1,273,1,8692399.056644142,192,0
965,397,16281.772728755557,1217,1,9,375,120,8,0,74,2,72,1,25515980.85644192,74,1
966,325,78380.14794197946,181,1,33,311,23,97,1,58,2,137,1,7280481.9083067,1,0
967,356,10585.618847097734,1080,1,14,82,447,39,1,23,3,82,1,6459403.27005785,224,0
968,417,51944.82478754337,935,1,26,293,414,8,0,54,2,35,1,26798664.197578598,322,1
969,281,1816.2475929183893,1001,1,20,208,357,96,1,34,0,298,1,5122707.719671047,172,0
970,327,47433.93936690404,1662,1,21,457,401,72,1,63,0,11,1,23639822.371886425,145,1
971,78,35855.865507483286,91,1,4,480,79,56,1,55,2,126,1,9391766.047487292,46,0
972,148,25004.702458908614,657,1,25,110,351,28,1,21,3,153,1,1397338.6941557766,227,0
973,435,17691.172023118248,527,1,14,60,205,98,0,75,2,125,1,12136385.022196632,301,4
974,193,4598.700641101472,1813,1,37,629,98,70,0,54,2,71,1,29424828.542525455,186,1
975,438,16935.992458517034,1421,1,25,448,243,13,1,26,3,46,1,1131852.9822134878,48,0
976,290,91379.73627594367,1494,0,3,422,427,27,1,47,1,223,1,29891977.930210672,44,1
977,155,60702.080861541945,2063,0,38,495,90,4,1,63,2,53,1,18366206.74525306,195,4
978,450,109980.57624681636,1355,1,20,370,175,91,0,18,3,122,1,23909418.129902303,318,1
979,266,70260.95802416801,2217,0,38,289,411,54,1,21,3,116,1,6355333.801552942,212,0
980,456,9830.439282496518,304,1,12,193,284,26,1,24,3,66,1,2275415.1411610385,147,0
981,305,13351.918321706458,823,1,1,108,246,81,1,58,1,236,1,21260105.69527682,286,4
982,186,71060.5599160987,1273,0,14,653,437,34,0,28,3,48,1,7693619.086741794,53,0
983,323,1010.5881108973175,1268,1,5,277,530,56,2,65,0,174,1,22365940.73319036,354,1
984,55,4794.562720690568,1449,1,12,74,178,43,2,26,1,42,1,27686317.82741572,251,1
985,354,155143.94876402317,1451,0,23,423,173,38,1,62,2,38,1,18355194.9236974,139,4
986,206,34058.78044733601,2048,1,34,1,222,23,0,35,1,103,1,8896505.49561949,340,0
987,384,9057.086947624155,1827,0,5,230,424,65,1,30,1,212,1,11135860.221413983,331,4
988,59,79210.03778436207,697,1,14,281,399,28,2,56,2,105,1,26701651.600634005,268,1
989,339,79147.44268676144,1826,1,32,527,233,44,2,44,0,34,1,21333000.852053728,163,1
990,249,102850.7927104343,534,1,23,9,509,37,0,39,1,131,1,21755172.37704681,211,1
991,266,7665.860423532611,600,0,30,363,471,52,2,65,2,108,1,4770174.333811656,344,0
992,445,67347.25719069327,1021,1,18,126,456,38,0,27,3,101,1,752022.6865823132,303,0
993,59,73356.38656035427,360,1,27,431,249,92,1,32,1,31,1,25558283.311784264,75,1
994,240,8841.032901067125,204,1,38,370,338,56,2,30,0,80,1,52291884.1273638,240,3
995,103,24948.164951398365,619,0,1,623,352,7,1,53,2,188,1,25101602.90938084,165,1
996,120,50452.638428612096,195,1,6,127,222,57,2,28,1,113,1,9975431.363956878,306,0
997,199,93378.74100577041,1442,0,34,588,100,43,2,54,0,171,1,2626630.210355323,168,0
998,417,12715.871362216134,1639,1,5,314,464,81,1,56,0,49,1,47899563.19135936,311,3
999,356,54543.530936318144,1350,1,6,125,296,21,1,29,1,148,1,33992020.30675535,13,2
1000,201,44467.73941931264,2230,0,36,424,248,92,2,54,1,68,1,28603788.678296164,170,1
1001,363,25511.52082980408,1440,1,3,131,442,79,1,20,3,31,1,7159623.289331368,258,0
1002,359,9854.669642858056,337,1,2,568,189,25,2,53,1,115,1,5365665.726247706,117,0
1003,61,119945.31194549815,1549,1,22,432,271,75,2,74,2,248,1,29120452.488962293,350,1
1004,449,75458.37032171754,1751,1,26,602,315,72,0,22,3,211,1,15134043.248568797,243,4
1005,409,1196.3542070024207,630,1,13,586,436,50,1,32,1,20,1,18585667.695975035,185,4
1006,274,29507.511092760775,797,1,14,134,113,92,1,42,1,74,1,26710802.269250683,175,1
1007,257,64162.983999848046,1453,1,10,439,82,51,2,28,1,261,1,33519481.330350988,214,2
1008,301,2096.9159337728656,1120,1,37,514,545,95,2,22,3,140,1,3445615.0515478137,205,0
1009,162,85301.95421859165,32,1,13,404,158,6,2,25,3,66,1,27824275.789017975,83,1
1010,231,37741.795222289526,1292,1,41,609,392,83,1,48,1,194,1,10396207.02424572,198,0
1011,15,5547.723088594986,477,0,32,319,489,26,2,45,1,177,1,34335364.249978505,238,2
1012,380,60219.492851008006,1511,1,2,316,291,40,2,61,2,151,1,4226136.06533462,227,0
1013,150,20338.338892616088,606,1,36,322,368,82,0,52,1,127,1,14731840.34365024,316,4
1014,354,28449.452023640355,991,1,16,481,132,24,2,52,1,180,1,37103868.020738155,93,2
1015,281,8869.301654822248,1380,1,26,188,244,0,0,37,1,143,1,10356463.65419448,36,0
1016,236,23003.678532385078,515,1,42,578,258,27,1,31,0,17,1,37344499.58614108,355,2
1017,326,115111.35505337166,237,1,26,309,335,75,1,19,3,105,1,5076217.670215986,131,0
1018,253,38412.16852562536,655,1,28,73,424,45,0,28,3,50,1,7436004.500770629,164,0
1019,38,40586.84336807324,1206,1,11,136,400,37,0,20,3,163,1,653730.5469921702,310,0
1020,141,38422.264509109336,445,1,24,615,327,10,1,68,0,238,1,41845387.77691963,145,2
1021,50,82947.57087012904,481,1,0,412,103,41,2,35,0,50,1,56471800.98420658,301,3
1022,346,70781.91077194102,54,0,16,384,295,46,0,28,3,245,1,2386386.385148018,246,0
1023,249,57416.84783585698,1335,1,3,365,404,88,2,24,3,180,1,2346255.274901154,292,0
1024,98,30898.737616852315,1167,1,6,334,192,12,0,51,2,105,1,8524236.133802941,330,0
1025,406,88803.24129083364,1837,1,38,334,274,34,2,37,1,103,1,34879984.12874897,189,2
1026,11,119490.99268871936,1075,1,25,519,145,49,0,79,2,93,1,12508189.095778432,56,4
1027,347,13113.65311148469,1533,1,6,632,7,91,2,63,2,31,1,16819084.590702277,150,4
1028,439,15795.146324828038,1376,0,24,538,282,52,2,59,0,132,1,3110258.5563544678,91,0
1029,276,101435.33582598122,1401,1,31,310,233,87,1,47,1,208,1,34210938.42120345,309,2
1030,373,2050.474409746578,1666,1,28,660,28,7,2,76,2,102,1,12799924.818964321,202,4
1031,106,35296.54802247115,2020,1,2,161,148,42,2,21,3,160,1,1639211.02818469,192,0
1032,238,30410.092016228,716,1,6,76,152,38,0,53,2,123,1,4019082.8008725457,233,0
1033,30,78630.52833238199,2152,0,8,369,125,12,1,53,0,237,1,37710875.29698417,114,2
1034,453,25693.248532515605,1010,0,5,251,358,18,1,65,2,167,1,23431179.3726223,103,1
1035,304,10751.192976234897,1239,0,7,299,20,69,1,50,0,31,1,32715346.938650817,75,2
1036,107,78931.3886402044,434,0,2,405,155,29,1,62,0,216,1,27632189.29610691,258,1
1037,387,32772.55215147779,604,0,24,0,60,1,0,19,3,104,1,932283.1035269152,251,0
1038,172,62791.94944272444,741,0,35,366,416,9,2,67,2,137,1,16980927.348354843,1,4
1039,471,146469.4797545932,199,1,13,142,15,1,1,41,0,134,1,42357127.287101366,118,2
1040,404,25479.21368265537,319,1,42,406,417,61,0,24,3,78,1,2494410.803648267,124,0
1041,42,98642.78679431416,1775,1,18,332,402,4,1,52,0,164,1,29891977.930210672,180,1
1042,483,128646.03051198646,2023,0,17,272,157,73,1,46,0,78,1,51446959.4670842,259,3
1043,337,41768.073435698134,1155,1,15,103,164,79,1,62,2,144,1,13894592.939243956,184,4
1044,456,8200.947548183212,1999,1,21,343,472,29,1,25,3,132,1,3579734.385213416,278,0
1045,262,51530.88946470046,789,1,26,418,448,97,1,35,0,63,1,22449576.293385997,104,1
1046,357,88441.8050821074,1933,1,15,32,151,97,1,36,1,213,1,17513255.862924095,36,4
1047,208,45620.7007331824,229,1,24,4,379,1,1,76,2,63,1,29286831.806903638,136,1
1048,201,152226.20953715488,886,0,9,177,3,55,0,65,0,115,1,56187471.09875707,171,3
1049,450,16093.98743595365,268,0,38,551,196,6,1,31,0,41,1,54255788.218188524,330,3
1050,15,10339.276850088783,345,0,17,298,145,17,0,53,0,87,1,725811.4493582746,298,0
1051,91,26981.496025070614,1207,1,10,18,309,68,0,18,3,164,1,2821624.7547335564,334,0
1052,395,2599.6959112747336,1909,1,13,16,428,77,1,76,2,105,1,28925225.30046669,237,1
1053,360,17034.933096659974,1370,1,20,36,436,90,0,61,2,177,1,11892729.083267853,143,4
1054,105,30333.362541749804,1467,0,13,333,295,18,1,46,1,176,1,36374063.42453869,17,2
1055,58,15239.867233209497,1156,0,22,243,263,89,2,59,0,148,1,53112381.15531922,296,3
1056,477,124541.00362740287,1610,1,17,623,205,58,0,42,0,133,1,55618695.00579936,271,3
1057,124,130083.69856010428,1269,0,17,366,15,1,2,36,1,52,1,11180411.569890933,119,4
1058,431,1848.5547400671094,52,1,31,145,11,86,0,79,2,65,1,21839544.643614125,223,1
1059,376,54947.37027567708,662,0,21,106,214,65,1,77,2,143,1,17742022.578340992,28,4
1060,334,101098.12997761651,107,1,5,236,299,11,0,24,3,133,1,4823255.966592285,141,0
1061,175,28273.781911019218,1729,1,13,472,547,29,2,77,2,53,1,12025917.840463962,324,4
1062,198,46979.62011012523,947,0,24,133,520,46,1,60,1,83,1,18256980.332146384,128,4
1063,122,59219.99048609464,2223,1,8,605,349,66,0,72,2,32,1,30832325.452632807,191,1
1064,398,13162.113832207757,1825,1,3,148,235,25,2,54,0,258,1,30846439.195753444,30,1
1065,341,47736.81887142324,1737,1,4,290,22,6,1,67,0,74,1,23062515.994625036,275,1
1066,474,40976.548330554615,1495,1,3,240,340,95,2,57,1,78,1,25792594.711998556,343,1
1067,298,32814.95528211048,1518,1,26,554,397,50,0,28,3,13,1,4924262.28755178,151,0
1068,244,3960.6344849143566,2044,1,1,27,472,71,1,53,0,168,1,32139242.555995855,306,2
1069,258,95498.89753740483,931,0,38,425,10,47,1,34,0,41,1,50211657.977852516,270,3
1070,106,58804.03596655493,1618,1,25,388,220,4,1,55,1,246,1,18410021.387358334,93,4
1071,483,9945.533494213814,809,1,27,642,76,59,1,27,1,38,1,20690941.86212349,164,4
1072,405,72817.26104231009,873,1,3,545,363,88,1,55,0,30,1,6850478.031362057,19,0
1073,85,6888.469695266657,722,1,13,452,462,35,2,19,3,255,1,1661932.6036481333,21,0
1074,193,1010.5881108973175,1311,1,10,593,465,73,1,67,2,140,1,24376102.229352776,128,1
1075,262,6666.358058619242,586,1,13,615,131,32,2,51,2,149,1,5459072.339373011,25,0
1076,262,44706.00462953441,1519,1,4,279,364,46,2,28,3,102,1,4173907.460984356,294,0
1077,123,96363.11372363295,1464,0,15,451,86,2,1,77,2,99,1,23107997.91957148,165,1
1078,422,28897.71369032878,120,1,24,68,150,50,1,23,3,49,1,3075904.775022372,199,0
1079,471,19593.255311498848,2040,1,42,87,91,69,2,27,3,91,1,6699065.484971722,120,0
1080,411,10571.484470220174,384,0,20,209,359,18,1,46,1,199,1,34871686.488562666,270,2
1081,145,10490.716602348384,1364,1,4,616,165,17,0,62,0,185,1,32076932.706559416,78,2
1082,95,37612.56663369466,2155,1,7,310,519,61,1,22,3,159,1,2472774.9007325675,76,0
1083,427,59514.793203826666,95,1,34,248,173,25,2,40,1,45,1,8884756.967692148,121,0
1084,375,4964.175243221317,1620,1,22,394,478,61,1,32,1,89,1,38656961.374301516,198,2
1085,392,57842.89833888066,1851,1,1,135,494,61,0,28,3,93,1,655436.6038529084,291,0
1086,28,26387.85219621297,203,1,39,303,22,0,0,31,1,179,1,29402417.159218512,259,1
1087,286,150275.66552805118,1240,1,27,101,516,49,0,50,1,174,1,15946591.602513967,176,4
1088,425,60387.08617684197,211,0,25,401,315,69,0,28,3,96,1,6519696.87047705,316,0
1089,270,47072.50315817778,1142,1,16,271,439,48,0,66,0,12,1,22164781.119701743,303,1
1090,91,59975.17005069585,2125,0,6,86,121,40,1,47,1,46,1,22872988.587005068,84,1
1091,436,61396.68452523932,1105,1,20,3,122,80,2,55,0,275,1,20319758.17285468,342,4
1092,459,16614.94018372668,1576,1,29,191,64,88,0,58,1,56,1,30205853.61856657,54,1
1093,156,156852.1891695115,1399,0,23,601,514,69,1,79,2,158,1,15121713.11034802,109,4
1094,329,36271.82002702299,2205,1,3,155,0,40,1,26,3,136,1,4715890.706424595,95,0
1095,91,43032.09056789161,1564,1,16,466,198,74,2,20,3,181,1,3601292.740089993,143,0
1096,225,3718.330881298996,2189,1,29,592,64,3,2,23,3,219,1,3549684.5200527217,36,0
1097,367,25325.75473369897,820,1,5,502,85,12,0,23,3,172,1,37596685.80937354,101,2
1098,323,7990.951091716559,1462,1,35,222,99,2,0,63,0,135,1,33533168.559256442,221,2
1099,158,54719.20104893928,1657,1,38,197,542,12,0,52,1,17,1,5015109.815385981,96,0
1100,13,122489.49978345945,978,1,23,467,369,84,0,21,3,33,1,1526378.6312587308,197,0
1101,88,2502.7744698285906,16,1,2,366,282,89,0,60,1,40,1,38302877.02765963,358,2
1102,51,6137.328524059032,150,0,26,290,129,3,1,58,0,41,1,46766004.72945885,310,3
1103,472,141930.32558019875,1088,0,39,36,276,54,2,61,2,64,1,25763630.519385602,206,1
1104,239,83226.22001428672,1615,1,20,298,137,25,0,22,3,45,1,592234.9519665444,287,0
